"DEMO_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGD","Bangladesh","2008","2008",2.449,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGD","Bangladesh","2009","2009",2.387,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGD","Bangladesh","2010","2010",2.332,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGD","Bangladesh","2011","2011",2.286,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGD","Bangladesh","2012","2012",2.245,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRB","Barbados","2000","2000",1.744,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRB","Barbados","2001","2001",1.746,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRB","Barbados","2002","2002",1.749,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRB","Barbados","2003","2003",1.752,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRB","Barbados","2004","2004",1.755,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRB","Barbados","2005","2005",1.759,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRB","Barbados","2006","2006",1.763,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRB","Barbados","2007","2007",1.768,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRB","Barbados","2008","2008",1.772,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRB","Barbados","2009","2009",1.777,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRB","Barbados","2010","2010",1.781,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRB","Barbados","2011","2011",1.785,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRB","Barbados","2012","2012",1.788,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BLZ","Belize","2000","2000",3.6,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BLZ","Belize","2001","2001",3.496,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BLZ","Belize","2002","2002",3.39,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BLZ","Belize","2003","2003",3.282,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BLZ","Belize","2004","2004",3.175,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BLZ","Belize","2005","2005",3.072,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BLZ","Belize","2006","2006",2.977,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BLZ","Belize","2007","2007",2.893,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BLZ","Belize","2008","2008",2.821,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BLZ","Belize","2009","2009",2.762,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BLZ","Belize","2010","2010",2.714,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BLZ","Belize","2011","2011",2.676,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BLZ","Belize","2012","2012",2.643,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BEN","Benin","2000","2000",5.975,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BEN","Benin","2001","2001",5.898,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BEN","Benin","2002","2002",5.818,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BEN","Benin","2003","2003",5.733,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BEN","Benin","2004","2004",5.645,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BEN","Benin","2005","2005",5.553,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BEN","Benin","2006","2006",5.459,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BEN","Benin","2007","2007",5.365,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BEN","Benin","2008","2008",5.272,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BEN","Benin","2009","2009",5.182,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BEN","Benin","2010","2010",5.094,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BEN","Benin","2011","2011",5.009,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BEN","Benin","2012","2012",4.927,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BMU","Bermuda","2000","2000",1.74,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BMU","Bermuda","2001","2001",1.75,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BMU","Bermuda","2002","2002",1.77,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BMU","Bermuda","2003","2003",1.8,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BMU","Bermuda","2004","2004",1.78,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BMU","Bermuda","2005","2005",1.76,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BMU","Bermuda","2006","2006",1.76,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BMU","Bermuda","2007","2007",1.76,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BMU","Bermuda","2008","2008",1.77,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BMU","Bermuda","2009","2009",1.76,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BMU","Bermuda","2010","2010",1.76,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BMU","Bermuda","2011","2011",1.59,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BMU","Bermuda","2012","2012",1.59,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BTN","Bhutan","2000","2000",3.604,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BTN","Bhutan","2001","2001",3.417,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BTN","Bhutan","2002","2002",3.247,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BTN","Bhutan","2003","2003",3.095,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BTN","Bhutan","2004","2004",2.962,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BTN","Bhutan","2005","2005",2.844,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BTN","Bhutan","2006","2006",2.738,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BTN","Bhutan","2007","2007",2.636,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BTN","Bhutan","2008","2008",2.534,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BTN","Bhutan","2009","2009",2.431,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BTN","Bhutan","2010","2010",2.331,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BTN","Bhutan","2011","2011",2.236,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BTN","Bhutan","2012","2012",2.152,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BOL","Bolivia (Plurinational State of)","2000","2000",4.055,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BOL","Bolivia (Plurinational State of)","2001","2001",3.96,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BOL","Bolivia (Plurinational State of)","2002","2002",3.866,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BOL","Bolivia (Plurinational State of)","2003","2003",3.773,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BOL","Bolivia (Plurinational State of)","2004","2004",3.683,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BOL","Bolivia (Plurinational State of)","2005","2005",3.595,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BOL","Bolivia (Plurinational State of)","2006","2006",3.51,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BOL","Bolivia (Plurinational State of)","2007","2007",3.427,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BOL","Bolivia (Plurinational State of)","2008","2008",3.348,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BOL","Bolivia (Plurinational State of)","2009","2009",3.271,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BOL","Bolivia (Plurinational State of)","2010","2010",3.2,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BOL","Bolivia (Plurinational State of)","2011","2011",3.133,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BOL","Bolivia (Plurinational State of)","2012","2012",3.073,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BIH","Bosnia and Herzegovina","2000","2000",1.413,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BIH","Bosnia and Herzegovina","2001","2001",1.342,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BIH","Bosnia and Herzegovina","2002","2002",1.282,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BIH","Bosnia and Herzegovina","2003","2003",1.242,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BIH","Bosnia and Herzegovina","2004","2004",1.221,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BIH","Bosnia and Herzegovina","2005","2005",1.22,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BIH","Bosnia and Herzegovina","2006","2006",1.234,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BIH","Bosnia and Herzegovina","2007","2007",1.253,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BIH","Bosnia and Herzegovina","2008","2008",1.27,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BIH","Bosnia and Herzegovina","2009","2009",1.283,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BIH","Bosnia and Herzegovina","2010","2010",1.288,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BIH","Bosnia and Herzegovina","2011","2011",1.286,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BIH","Bosnia and Herzegovina","2012","2012",1.28,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BWA","Botswana","2000","2000",3.413,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BWA","Botswana","2001","2001",3.312,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BWA","Botswana","2002","2002",3.219,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BWA","Botswana","2003","2003",3.134,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BWA","Botswana","2004","2004",3.06,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BWA","Botswana","2005","2005",2.998,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BWA","Botswana","2006","2006",2.952,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BWA","Botswana","2007","2007",2.921,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BWA","Botswana","2008","2008",2.903,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BWA","Botswana","2009","2009",2.895,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BWA","Botswana","2010","2010",2.893,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BWA","Botswana","2011","2011",2.89,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BWA","Botswana","2012","2012",2.881,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRA","Brazil","2000","2000",2.364,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRA","Brazil","2001","2001",2.318,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRA","Brazil","2002","2002",2.264,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRA","Brazil","2003","2003",2.202,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRA","Brazil","2004","2004",2.135,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRA","Brazil","2005","2005",2.066,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRA","Brazil","2006","2006",2.002,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRA","Brazil","2007","2007",1.944,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRA","Brazil","2008","2008",1.898,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRA","Brazil","2009","2009",1.863,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRA","Brazil","2010","2010",1.838,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRA","Brazil","2011","2011",1.823,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRA","Brazil","2012","2012",1.812,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRN","Brunei Darussalam","2000","2000",2.278,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRN","Brunei Darussalam","2001","2001",2.181,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRN","Brunei Darussalam","2002","2002",2.105,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRN","Brunei Darussalam","2003","2003",2.049,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRN","Brunei Darussalam","2004","2004",2.013,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRN","Brunei Darussalam","2005","2005",1.994,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRN","Brunei Darussalam","2006","2006",1.986,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRN","Brunei Darussalam","2007","2007",1.982,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRN","Brunei Darussalam","2008","2008",1.977,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRN","Brunei Darussalam","2009","2009",1.968,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRN","Brunei Darussalam","2010","2010",1.953,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRN","Brunei Darussalam","2011","2011",1.934,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BRN","Brunei Darussalam","2012","2012",1.913,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGR","Bulgaria","2000","2000",1.26,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGR","Bulgaria","2001","2001",1.21,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGR","Bulgaria","2002","2002",1.21,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGR","Bulgaria","2003","2003",1.23,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGR","Bulgaria","2004","2004",1.29,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGR","Bulgaria","2005","2005",1.32,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGR","Bulgaria","2006","2006",1.38,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGR","Bulgaria","2007","2007",1.49,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGR","Bulgaria","2008","2008",1.56,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGR","Bulgaria","2009","2009",1.66,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGR","Bulgaria","2010","2010",1.57,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGR","Bulgaria","2011","2011",1.51,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BGR","Bulgaria","2012","2012",1.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BFA","Burkina Faso","2000","2000",6.592,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BFA","Burkina Faso","2001","2001",6.531,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BFA","Burkina Faso","2002","2002",6.468,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BFA","Burkina Faso","2003","2003",6.403,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BFA","Burkina Faso","2004","2004",6.335,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BFA","Burkina Faso","2005","2005",6.265,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BFA","Burkina Faso","2006","2006",6.192,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BFA","Burkina Faso","2007","2007",6.116,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BFA","Burkina Faso","2008","2008",6.036,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BFA","Burkina Faso","2009","2009",5.953,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BFA","Burkina Faso","2010","2010",5.867,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BFA","Burkina Faso","2011","2011",5.78,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BFA","Burkina Faso","2012","2012",5.693,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BDI","Burundi","2000","2000",7.057,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BDI","Burundi","2001","2001",7,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BDI","Burundi","2002","2002",6.939,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BDI","Burundi","2003","2003",6.873,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BDI","Burundi","2004","2004",6.803,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BDI","Burundi","2005","2005",6.729,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BDI","Burundi","2006","2006",6.649,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BDI","Burundi","2007","2007",6.566,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BDI","Burundi","2008","2008",6.48,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BDI","Burundi","2009","2009",6.391,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BDI","Burundi","2010","2010",6.302,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BDI","Burundi","2011","2011",6.212,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BDI","Burundi","2012","2012",6.123,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KHM","Cambodia","2000","2000",3.805,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KHM","Cambodia","2001","2001",3.654,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KHM","Cambodia","2002","2002",3.521,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KHM","Cambodia","2003","2003",3.406,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KHM","Cambodia","2004","2004",3.309,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KHM","Cambodia","2005","2005",3.227,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KHM","Cambodia","2006","2006",3.155,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KHM","Cambodia","2007","2007",3.086,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KHM","Cambodia","2008","2008",3.018,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KHM","Cambodia","2009","2009",2.947,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KHM","Cambodia","2010","2010",2.875,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KHM","Cambodia","2011","2011",2.804,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KHM","Cambodia","2012","2012",2.739,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CMR","Cameroon","2000","2000",5.621,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CMR","Cameroon","2001","2001",5.567,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CMR","Cameroon","2002","2002",5.515,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CMR","Cameroon","2003","2003",5.464,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CMR","Cameroon","2004","2004",5.413,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CMR","Cameroon","2005","2005",5.358,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CMR","Cameroon","2006","2006",5.299,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CMR","Cameroon","2007","2007",5.235,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CMR","Cameroon","2008","2008",5.166,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CMR","Cameroon","2009","2009",5.093,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CMR","Cameroon","2010","2010",5.017,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CMR","Cameroon","2011","2011",4.938,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CMR","Cameroon","2012","2012",4.859,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CPV","Cape Verde","2000","2000",3.666,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CPV","Cape Verde","2001","2001",3.484,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CPV","Cape Verde","2002","2002",3.309,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CPV","Cape Verde","2003","2003",3.147,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CPV","Cape Verde","2004","2004",3,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CPV","Cape Verde","2005","2005",2.87,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CPV","Cape Verde","2006","2006",2.759,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CPV","Cape Verde","2007","2007",2.665,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CPV","Cape Verde","2008","2008",2.586,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CPV","Cape Verde","2009","2009",2.52,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CPV","Cape Verde","2010","2010",2.464,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CPV","Cape Verde","2011","2011",2.417,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CPV","Cape Verde","2012","2012",2.376,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CAF","Central African Republic","2000","2000",5.446,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CAF","Central African Republic","2001","2001",5.393,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CAF","Central African Republic","2002","2002",5.329,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CAF","Central African Republic","2003","2003",5.257,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CAF","Central African Republic","2004","2004",5.176,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CAF","Central African Republic","2005","2005",5.089,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CAF","Central African Republic","2006","2006",4.996,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CAF","Central African Republic","2007","2007",4.902,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CAF","Central African Republic","2008","2008",4.807,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CAF","Central African Republic","2009","2009",4.714,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CAF","Central African Republic","2010","2010",4.624,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CAF","Central African Republic","2011","2011",4.537,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CAF","Central African Republic","2012","2012",4.451,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TCD","Chad","2000","2000",7.354,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TCD","Chad","2001","2001",7.315,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TCD","Chad","2002","2002",7.268,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TCD","Chad","2003","2003",7.212,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TCD","Chad","2004","2004",7.147,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TCD","Chad","2005","2005",7.074,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TCD","Chad","2006","2006",6.992,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TCD","Chad","2007","2007",6.901,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TCD","Chad","2008","2008",6.804,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TCD","Chad","2009","2009",6.701,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TCD","Chad","2010","2010",6.594,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TCD","Chad","2011","2011",6.485,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TCD","Chad","2012","2012",6.374,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHL","Chile","2000","2000",2.073,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHL","Chile","2001","2001",2.042,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHL","Chile","2002","2002",2.013,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHL","Chile","2003","2003",1.986,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHL","Chile","2004","2004",1.959,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHL","Chile","2005","2005",1.934,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHL","Chile","2006","2006",1.91,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHL","Chile","2007","2007",1.887,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHL","Chile","2008","2008",1.865,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHL","Chile","2009","2009",1.844,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHL","Chile","2010","2010",1.824,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHL","Chile","2011","2011",1.806,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHL","Chile","2012","2012",1.789,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHN","China","2000","2000",1.51,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHN","China","2001","2001",1.514,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHN","China","2002","2002",1.527,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHN","China","2003","2003",1.546,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHN","China","2004","2004",1.566,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHN","China","2005","2005",1.585,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHN","China","2006","2006",1.602,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHN","China","2007","2007",1.617,,
